Airbnb_ListingID,City,Neighbourhood,Lat,Lng,RoomType_Clean,RoomAndPropertyType,PersonCapacity,Bathrooms,Bedrooms,Beds,BasicNightPrice,StarRating,LocationRating,CleanlinessRating,ValueRating,AccuracyRating,CheckinRating,CommunicationRating,ReviewCount,AvailableMoreThan30Days,PriceCategory,RatingBand,PropertySize,AvailabilityStatus
1.4397E+18,Pune,Unknown,18.59581013,73.89744181,Entire Home,Entire home,4,1,2,2,4810,5,5,5,5,5,5,5,9,1,Premium,4.75-5.0,Medium,Available >30 Days
1.44506E+18,Pune,Unknown,18.5757,73.9144,Entire Home,Entire rental unit,3,1,1,1,2722,4.67,4.76,4.85,4.73,4.91,4.88,4.76,33,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.52149E+18,Pune,Unknown,18.5727,73.9068,Entire Home,Entire rental unit,2,2,1,1,2315,5,5,5,5,5,5,5,3,1,Mid-Range,4.75-5.0,Small,Available >30 Days
15226079,Pune,Anupam Park,18.51446,73.78019,Private Room,Private room in bungalow,3,1,1,1,2245,4.66,4.88,4.73,4.65,4.79,4.93,4.88,131,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.52304E+18,Pune,Unknown,18.5907,73.9095,Entire Home,Entire rental unit,4,1,1,1,1333,5,5,5,5,5,5,5,2,1,Budget,4.75-5.0,Medium,Available >30 Days
1.52364E+18,Pune,Gahunje,18.6745,73.7065,Entire Home,Entire rental unit,2,1,1,1,4092,5,5,5,5,5,5,5,1,1,Premium,4.75-5.0,Small,Available >30 Days
1.60078E+18,Pune,Unknown,18.51923292,73.94603291,Entire Home,Entire rental unit,2,1,1,1,2111,4.83,4.83,4.33,4.17,4.83,4.67,5,6,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.60214E+18,Pune,Unknown,18.57533336,73.91551319,Entire Home,Entire rental unit,3,1,1,1,2689,5,5,5,4.91,5,5,5,11,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.60331E+18,Pune,Unknown,18.5423,73.8904,Private Room,Private room in rental unit,2,1,1,1,1186,5,5,5,4.78,5,5,5,9,1,Budget,4.75-5.0,Small,Available >30 Days
1.65207E+18,Pune,Unknown,18.51677,73.94648,Entire Home,Entire rental unit,4,2,2,2,6011,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Medium,Available >30 Days
1.6529E+18,Pimpri-Chinchwad,Unknown,18.67138639,73.78646915,Entire Home,Entire villa,2,1,1,1,1627,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
9.05615E+17,Pune,Unknown,18.5395,73.8953,Private Room,Private room in bungalow,4,1,1,1,2123,4.8,4.91,4.69,4.69,4.82,4.86,4.89,94,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
9.06442E+17,Pune,Balewadi High Street,18.57023,73.77267,Private Room,Private room in bed and breakfast,2,1,1,1,3040,4.5,4.75,4.5,4.25,3.75,4.67,5,4,1,Mid-Range,4.0-4.5,Small,Available >30 Days
9.08366E+17,Pune,Unknown,18.5348,73.8969,Entire Home,Entire home,10,3,2,2,3657,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Large,Available >30 Days
9.18547E+17,Pune,Unknown,18.4591,73.7886,Entire Home,Entire rental unit,4,2,2,2,3226,4.78,4.76,4.54,4.7,4.8,4.81,4.81,54,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.26867E+18,Pune,Unknown,18.52019566,73.93893614,Entire Home,Entire rental unit,6,2,3,3,4771,4.67,4.87,4.2,4.47,4.67,4.8,4.67,15,1,Premium,4.5-4.75,Large,Available >30 Days
1.5265E+18,Pune,Unknown,18.56685854,73.91544838,Entire Home,Entire apartment,2,1,1,1,2999,4.55,4.64,4.36,4.55,4.64,4.64,4.73,11,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.52962E+18,Pune,Unknown,18.5759,73.9143,Entire Home,Entire rental unit,2,1,1,1,3117,4.67,4.92,4.58,4.58,4.58,5,5,12,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.60886E+18,Pune,Unknown,18.5561,73.7802,Private Room,Private room in rental unit,2,1,1,1,2322,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.60994E+18,Pune,Unknown,18.40290959,73.77420799,Entire Home,Entire home,5,2,2,2,6572,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Medium,Available >30 Days
1.61006E+18,Pune,Tathawade,18.6049,73.7374,Private Room,Private room in bed and breakfast,16,15,15,15,22710,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.61062E+18,Pune,Unknown,18.54985591,73.791669,Private Room,Private room in rental unit,2,1,1,1,1040,5,5,4.67,5,5,5,5,3,1,Budget,4.75-5.0,Small,Available >30 Days
1.61079E+18,Pimpri-Chinchwad,Punawale,18.62918,73.74402,Entire Home,Entire rental unit,3,1.5,1,1,2042,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.61108E+18,Pune,Kondhwa Budruk,18.4532,73.8794,Entire Home,Entire rental unit,4,1,1,1,1754,4.54,5,4.92,5,5,4.85,4.92,13,1,Budget,4.5-4.75,Medium,Available >30 Days
1.65517E+18,Pune,Fursungi,18.4855,73.9664,Private Room,Private room in rental unit,2,1,1,1,1296,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
21177279,Donaje,Unknown,18.40355,73.77684,Private Room,Private room in bungalow,10,3.5,2,2,8302,4.78,4.67,4.89,4.78,4.89,4.89,4.89,9,1,Luxury,4.75-5.0,Large,Available >30 Days
8.37521E+17,Pimpri-Chinchwad,Mamurdi,18.67361,73.72973,Entire Home,Entire rental unit,3,1,1,1,3137,4.63,4.74,4.53,4.53,4.68,4.68,4.63,19,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
8.58279E+17,Pimpri-Chinchwad,Tathawade,18.61066,73.7467,Hotel,Room in hotel,3,1,1,1,1772,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
1.15254E+18,Pune,Unknown,18.55324,73.96323,Entire Home,Entire rental unit,4,2,2,2,4230,4.74,4.3,4.93,4.57,4.83,4.81,4.89,54,1,Premium,4.5-4.75,Medium,Available >30 Days
1.15944E+18,Pimpri-Chinchwad,Gahunje,18.66281,73.7066,Entire Home,Entire rental unit,7,2,3,3,6431,5,5,5,5,5,5,5,1,1,Premium,4.75-5.0,Large,Available >30 Days
1.16664E+18,Pune,Gahunje,18.6745,73.7065,Entire Home,Entire rental unit,2,1,1,1,2799,4.92,4.82,4.86,4.83,4.91,4.94,4.98,181,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.40988E+18,Phursungi,Unknown,18.4835,73.9542,Hotel,Room in hotel,2,1,1,1,1600,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.41234E+18,Pune,Balewadi Phata,18.56688517,73.78823987,Entire Home,Entire rental unit,6,2,2,2,4086,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Large,Available >30 Days
1.41311E+18,Pune,Unknown,18.5415,73.9225,Entire Home,Entire rental unit,2,1,1,1,2058,4.79,4.57,4.71,4.64,4.79,5,4.86,14,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.4134E+18,Pune,Unknown,18.4913,73.7837,Other,Shipping container,2,1,1,1,1871,4.94,4.81,4.94,4.94,4.88,4.88,4.94,16,1,Budget,4.75-5.0,Small,Available >30 Days
1.41654E+18,Pimpri-Chinchwad,Unknown,18.5746,73.7405,Entire Home,Entire rental unit,4,1.5,2,2,5262,4.75,5,4.75,4.75,4.75,5,4.75,4,1,Premium,4.5-4.75,Medium,Available >30 Days
1.41656E+18,Pune,Unknown,18.5217,73.9664,Entire Home,Entire rental unit,3,1,1,1,1904,4.53,3.89,4.26,4.26,4.63,4.53,4.84,19,1,Budget,4.5-4.75,Medium,Available >30 Days
1.5303E+18,Pimpri-Chinchwad,Unknown,18.5791,73.7862,Entire Home,Entire rental unit,2,1,1,1,2000,4.78,4.72,4.72,4.78,4.72,4.89,4.89,18,1,Budget,4.75-5.0,Small,Available >30 Days
1.53422E+18,Pune,Lavale,18.51592,73.7298,Entire Home,Entire rental unit,4,2,2,2,3391,4.75,4.5,4.63,4.63,4.88,4.88,4.88,8,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.53466E+18,Pune,Unknown,18.55127377,73.74996274,Entire Home,Entire rental unit,8,1.5,2,2,2715,2.67,2.83,2.5,2.67,2.67,3.33,3.33,6,1,Mid-Range,Below 3,Large,Available >30 Days
1.53695E+18,Pune,Unknown,18.5756,73.914,Entire Home,Entire apartment,3,1,1,1,2700,4.69,4.77,4.77,4.62,4.62,5,4.69,13,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.61384E+18,Pune,Unknown,18.5398,73.8986,Entire Home,Entire rental unit,5,1,1,1,3814,4.67,5,4.33,4.67,4.67,5,5,6,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.61394E+18,Pune,Unknown,18.5782,73.9041,Entire Home,Entire rental unit,4,2,2,2,3330,5,5,5,5,5,5,5,1,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.61394E+18,Pune,Unknown,18.5756,73.914,Entire Home,Entire rental unit,2,1,1,1,3604,5,5,5,5,5,5,5,3,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.61435E+18,Pune,Unknown,18.57532719,73.9142328,Entire Home,Entire rental unit,4,1,1,1,2783,4.25,5,4.5,4.25,4.25,5,4.25,4,1,Mid-Range,4.0-4.5,Medium,Available >30 Days
37139611,Pune,Unknown,18.49151,73.95398,Private Room,Private room in rental unit,2,1.5,1,1,877,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
40076593,Pune,Unknown,18.46317,73.9239,Private Room,Private room in guest suite,2,1,1,1,2935,4.8,4.9,4.85,4.75,4.7,4.9,4.9,20,1,Mid-Range,4.75-5.0,Small,Available >30 Days
9.41236E+17,Pune,Gahunje,18.66414,73.70927,Entire Home,Entire rental unit,4,1,1,1,2958,4.5,5,4,4,4,5,4.5,2,1,Mid-Range,4.0-4.5,Medium,Available >30 Days
9.42504E+17,Pune,Gahunje,18.66495,73.70757,Entire Home,Entire apartment,4,1,1,1,2923,4.81,4.81,4.83,4.67,4.9,4.9,4.86,42,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
9.68884E+17,Pune,Unknown,18.54157,73.93973,Entire Home,Entire apartment,2,1,1,1,2390,5,5,5,5,5,5,5,1,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.23176E+18,Pune,Unknown,18.49204935,73.95317892,Entire Home,Entire rental unit,8,4,4,4,10211,4.5,4,5,4.5,4,5,4,2,1,Luxury,4.0-4.5,Large,Available >30 Days
1.23694E+18,Pune,Balewadi High Street,18.5687,73.7753,Private Room,Private room in bed and breakfast,3,1,1,1,2337,5,5,5,4,4,5,5,1,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
12396895,Pune,Unknown,18.5535,73.9345,Private Room,Private room in bed and breakfast,2,1,1,1,1922,4.08,4.5,4.1,4.03,4.15,4.55,4.4,40,1,Budget,4.0-4.5,Small,Available >30 Days
1.39527E+18,Hinjawadi,Maan,18.5688,73.7219,Private Room,Private room in serviced apartment,2,1,1,1,1555,4.56,4.67,4.89,4.67,4.89,4.78,4.89,9,1,Budget,4.5-4.75,Small,Available >30 Days
1.39684E+18,Pune,Sambarewadi,18.40388123,73.74613435,Entire Home,Entire home,10,3.5,4,4,17032,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.40003E+18,Pune,Unknown,18.58553708,73.99948402,Entire Home,Entire rental unit,4,1,1,1,1361,1,1,1,1,1,1,1,1,1,Budget,Below 3,Medium,Available >30 Days
1.40698E+18,Pimpri-Chinchwad,Blue Ridge Town,18.5785,73.7397,Entire Home,Entire apartment,4,1,1,1,3035,5,4.33,5,5,5,5,5,3,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.51249E+18,Pune,Unknown,18.5638803,73.78685545,Entire Home,Entire villa,2,1,1,1,2212,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.51286E+18,Pune,Unknown,18.57533181,73.91338489,Entire Home,Entire rental unit,4,1,1,1,2748,5,5,4.9,5,5,5,5,10,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.59493E+18,Pimpri-Chinchwad,Punawale,18.62745,73.74362,Entire Home,Entire rental unit,3,2,1,1,2042,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.59768E+18,Pimpri-Chinchwad,Unknown,18.6857,73.8272,Private Room,Private room in farm stay,2,1,1,1,4826,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Small,Available >30 Days
1.59904E+18,Pune,Unknown,18.56097964,73.80205406,Entire Home,Entire apartment,4,2,2,2,7011,5,4.88,5,4.94,5,4.94,5,16,1,Luxury,4.75-5.0,Medium,Available >30 Days
28222765,Pune,Kondhwa Budruk,18.46637,73.88481,Entire Home,Entire rental unit,8,2,2,2,4092,4.67,4.67,5,4,5,5,5,3,1,Premium,4.5-4.75,Large,Available >30 Days
30946938,Pune,Unknown,18.52009,73.92322,Entire Home,Entire villa,12,4,3,3,21283,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
31203320,Pune,Panchavati,18.485,73.85,Entire Home,Entire rental unit,4,2,2,2,4457,4.96,4.74,4.78,4.74,4.87,4.96,4.96,23,1,Premium,4.75-5.0,Medium,Available >30 Days
31580162,Pune,Unknown,18.5644,73.9078,Entire Home,Entire rental unit,2,2,1,1,3860,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
8.82898E+17,Pimpri-Chinchwad,Gahunje,18.6648,73.7073,Entire Home,Entire apartment,6,1,2,2,5133,4.68,4.76,4.64,4.56,4.63,4.77,4.67,87,1,Premium,4.5-4.75,Large,Available >30 Days
8.83773E+17,Pune,Unknown,18.55393,73.89778,Private Room,Private room in home,2,1,1,1,2497,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
8.95213E+17,Pune,Chakankar Mala,18.56556,73.77917,Private Room,Private room in guest house,2,1,1,1,2895,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
10895156,Pune,Unknown,18.5368,73.8953,Private Room,Private room in bungalow,3,1,1,1,4518,4.81,4.97,4.81,4.74,4.9,4.94,5,31,1,Premium,4.75-5.0,Medium,Available >30 Days
1.10209E+18,Pune,Unknown,18.54015,73.90235,Entire Home,Entire rental unit,2,1,1,1,2270,4.77,4.73,4.69,4.53,4.64,4.79,4.74,81,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.11208E+18,Pune,Unknown,18.5313,73.8995,Private Room,Private room in rental unit,1,1,1,1,1754,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.32625E+18,Pune,Gahunje,18.6644,73.7082,Entire Home,Entire rental unit,5,1,1,1,4530,4.88,4.88,4.95,4.83,4.86,4.86,4.86,42,1,Premium,4.75-5.0,Medium,Available >30 Days
1.33531E+18,Pune,Unknown,18.5498,73.9433,Serviced Apartment,Entire serviced apartment,6,2,2,2,4756,5,5,5,5,5,5,5,2,1,Premium,4.75-5.0,Large,Available >30 Days
1.33544E+18,Pune,Unknown,18.5159,73.8697,Serviced Apartment,Entire serviced apartment,4,1,1,1,1752,4.83,4.54,4.66,4.74,4.83,4.8,4.66,35,1,Budget,4.75-5.0,Medium,Available >30 Days
1.47684E+18,Pune,Manerwadi,18.38562001,73.73574222,Other,Farm stay,6,2,1,1,3816,5,5,4.67,5,5,5,5,3,1,Mid-Range,4.75-5.0,Large,Available >30 Days
1.47808E+18,Pune,Unknown,18.60042,73.91867,Entire Home,Entire apartment,4,2.5,2,2,4136,4.86,4.41,4.83,4.81,4.9,4.93,4.92,59,1,Premium,4.75-5.0,Medium,Available >30 Days
1.55135E+18,Pune,Unknown,18.5651,73.9132,Entire Home,Entire apartment,5,1.5,2,2,4648,4.8,4.9,4.65,4.55,4.6,4.75,4.6,20,1,Premium,4.75-5.0,Medium,Available >30 Days
1.55152E+18,Pune,Unknown,18.4973,73.8984,Entire Home,Entire home,3,1,1,1,1616,4.46,4.31,4.23,4.31,4.38,4.69,4.69,13,1,Budget,4.0-4.5,Medium,Available >30 Days
1.61654E+18,Pune,Unknown,18.49433792,73.90091814,Entire Home,Entire rental unit,4,1,2,2,2546,5,3.5,4.5,5,5,5,4.5,2,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.61737E+18,Pimpri-Chinchwad,Shankar Kalat Nagar,18.6201,73.7472,Entire Home,Entire rental unit,4,2,2,2,2512,5,4,5,4,5,5,3,1,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.61877E+18,Pimpri-Chinchwad,Punawale,18.63813,73.751,Entire Home,Entire rental unit,3,1,1,1,2075,5,5,5,5,5,5,5,1,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.61922E+18,Pimpri-Chinchwad,Blue Ridge Town,18.579,73.7349,Serviced Apartment,Entire serviced apartment,6,2,2,2,4484,5,5,5,5,5,5,5,2,1,Premium,4.75-5.0,Large,Available >30 Days
52358897,Pune,Samarth Colony,18.55848,73.77413,Hotel,Room in hotel,4,1,1,1,3913,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
53575332,Pune,Unknown,18.59261,73.99593,Entire Home,Entire rental unit,2,1,1,1,1450,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
54400253,Pune,Unknown,18.55175,73.77534,Hotel,Room in hotel,2,1,1,1,1644,3.8,4,3.6,3.4,3.6,3.8,4.2,5,1,Budget,3.0-4.0,Small,Available >30 Days
9.84825E+17,Pune,Balewadi High Street,18.57402,73.77333,Private Room,Private room in rental unit,2,1,1,1,2043,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.02072E+18,Pune,Unknown,18.5681,73.9132,Entire Home,Entire apartment,4,2,2,2,5716,5,4.77,4.87,4.9,4.93,4.9,5,30,1,Premium,4.75-5.0,Medium,Available >30 Days
1.02165E+18,Pune,Bhugaon,18.50056,73.7629,Serviced Apartment,Entire serviced apartment,6,2,2,2,1636,4.72,4.67,4.67,4.69,4.66,4.74,4.67,61,1,Budget,4.5-4.75,Large,Available >30 Days
1.02432E+18,Pune,Unknown,18.5734,73.9136,Shared Room,Shared room in hostel,1,1,1,1,1110,4.5,4.5,4.5,4,4.5,5,5,2,1,Budget,4.0-4.5,Small,Available >30 Days
1.03158E+18,Pune,Unknown,18.57934,73.7702,Entire Home,Entire apartment,5,3,3,3,6431,4.77,4.64,4.59,4.64,4.68,4.82,4.86,22,1,Premium,4.75-5.0,Medium,Available >30 Days
1.03472E+18,Manjari Budruk,Unknown,18.5269,73.9601,Serviced Apartment,Entire serviced apartment,6,2,2,2,1636,4.83,4.72,4.78,4.8,4.78,4.83,4.93,46,1,Budget,4.75-5.0,Large,Available >30 Days
12821815,Pune,Unknown,18.50006,73.80393,Private Room,Private room in bungalow,4,1,1,1,2923,4.8,4.8,4.6,4.6,4.8,5,5,5,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.28508E+18,Yewalewadi,Yewalewadi,18.43717256,73.89719234,Private Room,Private room in home,2,1,1,1,4157,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Small,Available >30 Days
1.46419E+18,Pune,Unknown,18.5759,73.9143,Entire Home,Entire rental unit,4,1,1,1,2901,4.67,4.78,4.83,4.61,4.83,4.83,4.94,18,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.53981E+18,Pune,Unknown,18.537,73.9097,Entire Home,Entire home,15,3,4,4,8185,4.8,5,4.4,4.8,4.8,5,4.8,5,1,Luxury,4.75-5.0,Large,Available >30 Days
1.62388E+18,Pune,Unknown,18.57432666,73.76722551,Hotel,Room in boutique hotel,3,1,1,1,1600,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
1.62403E+18,Pune,Unknown,18.5506938,73.77119933,Hotel,Room in boutique hotel,2,1,1,1,1458,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
42316123,Pune,Unknown,18.44361,73.90681,Entire Home,Entire rental unit,8,2,2,2,4092,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Large,Available >30 Days
44127567,Pune,Unknown,18.5527254,73.93990098,Private Room,Private room in serviced apartment,2,1,1,1,1921,4,4.71,3.71,3.86,3.57,4.14,4,7,1,Budget,3.0-4.0,Small,Available >30 Days
45924353,Pune,Gahunje,18.66291,73.70855,Entire Home,Entire rental unit,10,4,3,3,14032,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
46704841,Pune,Shivneri Park,18.56583,73.77804,Hotel,Room in aparthotel,2,1,22,22,5613,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Small,Available >30 Days
46705504,Pune,Unknown,18.56444,73.77609,Hotel,Room in aparthotel,2,1,1,1,5613,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Small,Available >30 Days
47191351,Pune,Unknown,18.541,73.891,Shared Room,Shared room in hostel,1,3,1,2,970,4.53,5,4.53,4.33,4.2,4.67,4.4,15,1,Budget,4.5-4.75,Small,Available >30 Days
1.25689E+18,Pune,Balewadi Phata,18.56366311,73.78122685,Private Room,Private room in bed and breakfast,2,1,1,1,1541,2.5,3.5,3,3,3,3,3,2,1,Budget,Below 3,Small,Available >30 Days
12636788,Pune,Balewadi High Street,18.56759,73.77294,Private Room,Private room in home,6,3,3,3,9156,4,5,5,5,5,3,3,1,1,Luxury,3.0-4.0,Large,Available >30 Days
1.33981E+18,Pune,Unknown,18.52938621,73.93442395,Private Room,Private room in rental unit,2,0,1,1,4315,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Small,Available >30 Days
1.63095E+18,Pimpri-Chinchwad,Mhalunge,18.57620186,73.74398048,Entire Home,Entire rental unit,2,1,1,1,2655,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.63109E+18,Pune,Unknown,18.4631,73.912,Entire Home,Entire rental unit,4,2,2,2,4069,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Medium,Available >30 Days
1.63119E+18,Pimpri-Chinchwad,Unknown,18.60169218,73.74367102,Private Room,Private room in rental unit,2,2,2,2,1989,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.63238E+18,Pimpri-Chinchwad,Bhujbal Chowk,18.58866052,73.75704686,Private Room,Private room in bed and breakfast,2,1,1,1,2838,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
6.01666E+17,Pune,Samarth Colony,18.559,73.7782,Entire Home,Entire home,14,7,7,7,17541,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
6.03857E+17,Pune,Unknown,18.56362,73.77491,Entire Home,Entire townhouse,12,4,4,4,9940,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
6.08992E+17,Pune,Unknown,18.5334,73.8867,Private Room,Private room in home,2,1,1,1,1812,4.92,4.97,4.83,4.81,4.81,4.94,4.92,36,0,Budget,4.75-5.0,Small,Available ≤30 Days
1.04695E+18,Pune,Unknown,18.57984,73.76357,Hotel,Room in hotel,2,1,1,1,1637,4.17,4.35,3.96,4.09,4.26,4.43,4.35,23,1,Budget,4.0-4.5,Small,Available >30 Days
1.05268E+18,Pune,Unknown,18.5119,73.8369,Entire Home,Entire rental unit,8,2,2,2,10277,4.98,4.98,4.91,4.84,4.93,5,4.98,45,1,Luxury,4.75-5.0,Large,Available >30 Days
1.06567E+18,Pimpri-Chinchwad,Unknown,18.64286,73.79852,Entire Home,Entire rental unit,4,2,2,2,3557,4.92,4.85,4.77,4.81,4.85,4.96,4.92,26,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.31227E+18,Pune,Unknown,18.53810314,73.93954684,Entire Home,Entire rental unit,5,1,1,1,2973,4.93,4.88,4.67,4.74,4.9,4.95,4.9,42,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.4672E+18,Pune,Unknown,18.5737,73.9202,Entire Home,Entire rental unit,4,1,1,1,3450,4.86,4.93,4.64,4.64,4.93,5,5,14,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.46745E+18,Pune,Unknown,18.5461,73.7791,Entire Home,Entire rental unit,6,1,1,1,3040,4.7,4.93,4.67,4.7,4.7,4.74,4.63,27,1,Mid-Range,4.5-4.75,Large,Available >30 Days
1.47154E+18,Pune,Unknown,18.57459061,73.76845419,Hotel,Room in boutique hotel,2,1,1,1,2051,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.47181E+18,Pimpri-Chinchwad,Unknown,18.6649,73.7114,Entire Home,Entire rental unit,10,2,2,2,4670,4.9,4.5,4.7,4.7,5,4.8,5,10,1,Premium,4.75-5.0,Large,Available >30 Days
1.55648E+18,Pune,Unknown,18.5406759,73.89741038,Entire Home,Entire rental unit,2,1,1,1,2306,5,5,5,5,5,5,5,4,1,Mid-Range,4.75-5.0,Small,Available >30 Days
15605014,Pune,Bavdhan,18.50352,73.76769,Private Room,Private room in bed and breakfast,2,1,1,1,1929,3.33,3.67,3.67,3,3.67,3.67,4.33,3,1,Budget,3.0-4.0,Small,Available >30 Days
1.56134E+18,Pune,Unknown,18.54507,73.7788,Entire Home,Entire rental unit,3,1,1,1,3370,4.75,4.5,4.75,4.25,5,5,4.75,4,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.62596E+18,Pune,Unknown,18.52144068,73.9317301,Hotel,Room in boutique hotel,3,1,1,1,4271,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Medium,Available >30 Days
1.62766E+18,Pimpri-Chinchwad,Punawale,18.62835672,73.74278231,Entire Home,Entire rental unit,2,1,1,1,2520,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
48532763,Pune,Unknown,18.54171,73.89005,Entire Home,Entire home,3,1,1,1,2593,4.39,4.74,4.38,4.28,4.43,4.53,4.51,99,1,Mid-Range,4.0-4.5,Medium,Available >30 Days
48839537,Pune,Unknown,18.51816,73.94529,Entire Home,Entire apartment,4,0,1,1,2851,4.95,4.84,4.91,4.8,4.92,4.96,4.98,135,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
51379145,Pune,Unknown,18.62589,73.72505,Entire Home,Entire apartment,3,1,1,1,4794,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Medium,Available >30 Days
51717549,Pune,Unknown,18.43584,73.84401,Entire Home,Entire apartment,5,2,2,2,2673,4.8,4.6,4.65,4.7,4.9,4.8,4.95,20,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.07077E+18,Pune,Unknown,18.53726,73.83431,Private Room,Private room in rental unit,2,1,1,1,1812,4.5,4.75,4.58,4.58,4.75,4.75,4.75,12,1,Budget,4.0-4.5,Small,Available >30 Days
1.07532E+18,Pune,Unknown,18.4767,73.909,Other,Shipping container,4,2,2,2,18709,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Medium,Available >30 Days
